label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
HELLO,0.21207769215106964,0.6370316743850708,3.1040656267578015e-08,0.27497175335884094,0.6552563905715942,-0.01249165739864111,0.32735079526901245,0.6302895545959473,-0.012761219404637814,0.3550037443637848,0.5762534141540527,-0.013440541923046112,0.3688233196735382,0.5393943190574646,-0.014951976016163826,0.34547552466392517,0.5190836191177368,0.002294732490554452,0.3826289474964142,0.45537614822387695,-0.009244357235729694,0.4018809497356415,0.4157819151878357,-0.022213276475667953,0.417216420173645,0.3806811273097992,-0.03199346736073494,0.3241092264652252,0.48916420340538025,-0.001193641684949398,0.36828774213790894,0.4232293963432312,-0.009950509294867516,0.39428451657295227,0.38162684440612793,-0.02230127528309822,0.41372227668762207,0.34646302461624146,-0.032395556569099426,0.29813647270202637,0.47260475158691406,-0.007811837363988161,0.3409809172153473,0.4077802300453186,-0.018509836867451668,0.3661608099937439,0.3702659606933594,-0.02877059020102024,0.3871273696422577,0.3387296795845032,-0.036115992814302444,0.2634572982788086,0.46303147077560425,-0.016114814206957817,0.2954060733318329,0.41070419549942017,-0.02738019824028015,0.3171403408050537,0.3820951581001282,-0.03313358500599861,0.3384208083152771,0.3568631410598755,-0.037012889981269836
HELLO,0.19605626165866852,0.6321080923080444,6.407605468439215e-08,0.2586161196231842,0.651926577091217,-0.013337419368326664,0.3129568099975586,0.6271931529045105,-0.013993020169436932,0.3420613706111908,0.5720303654670715,-0.014788352884352207,0.35136786103248596,0.5299232602119446,-0.016531988978385925,0.32948625087738037,0.5147587060928345,0.00046866515185683966,0.36589401960372925,0.4483732283115387,-0.010653635486960411,0.38547056913375854,0.4093162417411804,-0.023186977952718735,0.40009936690330505,0.37576472759246826,-0.03267369419336319,0.3078934848308563,0.4838409125804901,-0.0031865821219980717,0.35144126415252686,0.4119303822517395,-0.012164279818534851,0.37764933705329895,0.3678050637245178,-0.024617858231067657,0.39611783623695374,0.3316118121147156,-0.03448912501335144,0.2809394896030426,0.4668404757976532,-0.009864091873168945,0.32318028807640076,0.39686036109924316,-0.02101968415081501,0.3488498330116272,0.35638123750686646,-0.032261963933706284,0.3693021535873413,0.3237454295158386,-0.040004465728998184,0.24525117874145508,0.4582747220993042,-0.018124297261238098,0.27709659934043884,0.4014718532562256,-0.029643472284078598,0.2984846532344818,0.37048643827438354,-0.03573419898748398,0.3187519311904907,0.3438643217086792,-0.03976121172308922
HELLO,0.18696328997612,0.6267657279968262,9.902282727125566e-08,0.25049126148223877,0.6445713043212891,-0.010283472947776318,0.3058006763458252,0.6180570125579834,-0.00820949301123619,0.3355323076248169,0.5661939382553101,-0.0067337932996451855,0.3422039747238159,0.5259056091308594,-0.006378342863172293,0.31949305534362793,0.5047826766967773,0.006149311549961567,0.35309240221977234,0.4387858510017395,-0.0027147361543029547,0.37244170904159546,0.3989558219909668,-0.014342709444463253,0.387523353099823,0.36442288756370544,-0.02366313710808754,0.2967315912246704,0.4743935465812683,0.0013476259773597121,0.33676519989967346,0.40054795145988464,-0.007092231418937445,0.36292189359664917,0.3554566502571106,-0.020390519872307777,0.38256341218948364,0.31790024042129517,-0.03060627169907093,0.26865270733833313,0.4581352472305298,-0.0063183302991092205,0.30761072039604187,0.3847844898700714,-0.018309757113456726,0.3331424593925476,0.34255683422088623,-0.031038856133818626,0.3542185425758362,0.3073679208755493,-0.03917749598622322,0.23155143857002258,0.4506591260433197,-0.015167061239480972,0.2635771930217743,0.3906266391277313,-0.02753622457385063,0.28442707657814026,0.35775694251060486,-0.03432619571685791,0.30490800738334656,0.3288336992263794,-0.03852451965212822
HELLO,0.16594570875167847,0.6297556757926941,9.216613250373484e-08,0.23391568660736084,0.6461411118507385,-0.01176388654857874,0.2900676131248474,0.610408365726471,-0.008604807779192924,0.3223303556442261,0.5506605505943298,-0.006074925884604454,0.3465211093425751,0.5163044929504395,-0.004408836364746094,0.3003443479537964,0.5020900964736938,0.009903141297399998,0.33414238691329956,0.4315738379955292,0.0012851947685703635,0.35323259234428406,0.3877221941947937,-0.010827381163835526,0.3678874671459198,0.3487030267715454,-0.02052639238536358,0.2771543860435486,0.4715949296951294,0.005627347156405449,0.3170088827610016,0.39378225803375244,-0.0017360401106998324,0.34307461977005005,0.34473758935928345,-0.015373731032013893,0.3609696924686432,0.30391281843185425,-0.026077454909682274,0.2484894096851349,0.4565233588218689,-0.0022694135550409555,0.2881927490234375,0.37900853157043457,-0.01477636769413948,0.3125722408294678,0.3343810439109802,-0.028196269646286964,0.331853985786438,0.2963372766971588,-0.03667673468589783,0.21030031144618988,0.4506687521934509,-0.011501342058181763,0.24268868565559387,0.3881760835647583,-0.02538309060037136,0.26260435581207275,0.3534080386161804,-0.033134687691926956,0.28215262293815613,0.3222504258155823,-0.037749987095594406
HELLO,0.2329384833574295,0.6734459400177002,-6.304355792963179e-08,0.2991318702697754,0.6761815547943115,-0.0010225705336779356,0.3453441560268402,0.632699728012085,0.0033124478068202734,0.3717862367630005,0.5892537236213684,0.003532078117132187,0.39616090059280396,0.5581045150756836,0.0027883313596248627,0.35812556743621826,0.5285720825195312,0.021570466458797455,0.3924177587032318,0.4670773446559906,0.011647632345557213,0.41269201040267944,0.4276290535926819,-0.0018272956367582083,0.43012890219688416,0.39159443974494934,-0.012453905306756496,0.34270286560058594,0.5080696940422058,0.011375936679542065,0.38390007615089417,0.4441967308521271,0.002577605890110135,0.4105547368526459,0.40173983573913574,-0.010698524303734303,0.43260425329208374,0.3658266067504883,-0.02179883047938347,0.3221086263656616,0.49376440048217773,-0.002310984069481492,0.36544814705848694,0.43020862340927124,-0.013155723921954632,0.39247867465019226,0.39155855774879456,-0.022851696237921715,0.41614770889282227,0.35751965641975403,-0.03027808479964733,0.294148325920105,0.48496145009994507,-0.01707526482641697,0.32799485325813293,0.43100273609161377,-0.02790936268866062,0.35242265462875366,0.3982197046279907,-0.0327424593269825,0.37659311294555664,0.36876875162124634,-0.03667491301894188
HELLO,0.2296106070280075,0.6903797388076782,-2.527058384771408e-08,0.2944319248199463,0.6852781772613525,-0.000822802830953151,0.3385848104953766,0.6334410905838013,0.0036732754670083523,0.3634938895702362,0.5893183946609497,0.0041764420457184315,0.388410359621048,0.5567660927772522,0.00396526325494051,0.35203009843826294,0.5299862623214722,0.021545380353927612,0.3850800693035126,0.46612200140953064,0.012448711320757866,0.40593475103378296,0.4266742169857025,1.6448897440568544e-05,0.42470642924308777,0.39075642824172974,-0.009935378096997738,0.33608880639076233,0.5121079683303833,0.011165043339133263,0.3756394386291504,0.44496288895606995,0.0032793960999697447,0.4028077721595764,0.4023903012275696,-0.009021234698593616,0.4270532727241516,0.36562901735305786,-0.019458908587694168,0.31533101201057434,0.5009870529174805,-0.00273503502830863,0.3572179973125458,0.4368520975112915,-0.012588709592819214,0.3847646117210388,0.3996680676937103,-0.02175905741751194,0.40953871607780457,0.36697494983673096,-0.028829310089349747,0.2880764901638031,0.4962999224662781,-0.017768409103155136,0.3209277391433716,0.44161689281463623,-0.028111906722187996,0.34534570574760437,0.40901079773902893,-0.032767653465270996,0.3695486783981323,0.37985166907310486,-0.03649839013814926
HELLO,0.20367299020290375,0.6850533485412598,3.2436098251764633e-08,0.26969122886657715,0.6813784241676331,-0.003455217694863677,0.3135036528110504,0.6257940530776978,0.0006038985447958112,0.3382047414779663,0.5771750211715698,0.0008755550952628255,0.36693474650382996,0.5435265898704529,0.0005838906508870423,0.3226926624774933,0.5152916312217712,0.02209310792386532,0.3565797805786133,0.45088544487953186,0.012893692590296268,0.37798070907592773,0.4110012650489807,0.00020159874111413956,0.3971802294254303,0.37422049045562744,-0.010105900466442108,0.30723097920417786,0.4959138035774231,0.012251489795744419,0.3482401371002197,0.4257320165634155,0.0038510693702846766,0.37702807784080505,0.37966740131378174,-0.009331678971648216,0.401636004447937,0.33982568979263306,-0.020181531086564064,0.2861928939819336,0.48552992939949036,-0.0016367555363103747,0.3290864825248718,0.4166307747364044,-0.013012141920626163,0.3582082986831665,0.3763863444328308,-0.024307554587721825,0.38405802845954895,0.3408914804458618,-0.03245212510228157,0.25732311606407166,0.4837896227836609,-0.016820332035422325,0.2907111644744873,0.4252423644065857,-0.029335880652070045,0.3157024085521698,0.3886050581932068,-0.03594879433512688,0.340144544839859,0.354513555765152,-0.04081891104578972
HELLO,0.16271023452281952,0.6858699321746826,3.618502120161793e-08,0.23392216861248016,0.6826253533363342,-0.005693755112588406,0.2825726866722107,0.6251368522644043,-0.002864878624677658,0.30840131640434265,0.5708903074264526,-0.003138340078294277,0.33583515882492065,0.5331273674964905,-0.00411541061475873,0.2890523076057434,0.5127700567245483,0.014849298633635044,0.3234495222568512,0.4426484704017639,0.003061177209019661,0.3437767028808594,0.40189146995544434,-0.010689245536923409,0.36201241612434387,0.3647346496582031,-0.021446652710437775,0.27059295773506165,0.491643488407135,0.006025536917150021,0.31171149015426636,0.4143592119216919,-0.004613828845322132,0.3397178649902344,0.36590850353240967,-0.018527712672948837,0.3636341392993927,0.3249002993106842,-0.02965138852596283,0.24608975648880005,0.4822736084461212,-0.006605654023587704,0.287935346364975,0.4045623540878296,-0.01975872367620468,0.31572049856185913,0.3604608178138733,-0.03169266879558563,0.34169942140579224,0.32253968715667725,-0.04003344848752022,0.21327447891235352,0.4839979410171509,-0.02050226740539074,0.24488867819309235,0.41908058524131775,-0.0343988798558712,0.2694243788719177,0.37960827350616455,-0.0421089231967926,0.29469454288482666,0.34393632411956787,-0.04755912348628044
HELLO,0.1546349823474884,0.6862818598747253,5.707256889309065e-08,0.22601130604743958,0.6844592094421387,-0.007333517540246248,0.2769497334957123,0.6256458759307861,-0.005049051716923714,0.3033265471458435,0.5698007345199585,-0.005430781282484531,0.3305097222328186,0.5308356881141663,-0.006315173115581274,0.2825530171394348,0.5134748816490173,0.012752827256917953,0.3167918920516968,0.44309067726135254,0.001085737720131874,0.33687111735343933,0.40310490131378174,-0.012577444314956665,0.35591891407966614,0.36669921875,-0.023390071466565132,0.26352694630622864,0.49050968885421753,0.004290570039302111,0.3051370084285736,0.410885751247406,-0.006329737603664398,0.334067702293396,0.36070483922958374,-0.020454633980989456,0.3593389093875885,0.317962646484375,-0.03177080675959587,0.23876988887786865,0.48027485609054565,-0.007959124632179737,0.28171998262405396,0.40159478783607483,-0.021148735657334328,0.3098853826522827,0.35756969451904297,-0.033352892845869064,0.33636146783828735,0.32004430890083313,-0.04179893806576729,0.2057977318763733,0.4819805920124054,-0.021604422479867935,0.23792172968387604,0.4152996838092804,-0.035444311797618866,0.262531042098999,0.3759082853794098,-0.04302085191011429,0.28747087717056274,0.3409397006034851,-0.04833361133933067
HELLO,0.21466132998466492,0.680152177810669,1.269322336128198e-08,0.27865129709243774,0.6849616169929504,-0.005079726222902536,0.3252536356449127,0.6378785371780396,-0.0027759086806327105,0.35140904784202576,0.5912948250770569,-0.003523442195728421,0.3791183531284332,0.560891330242157,-0.004903469700366259,0.3393295407295227,0.5354319214820862,0.01388610154390335,0.3781607747077942,0.47725602984428406,0.0026455922052264214,0.4002666771411896,0.4403471052646637,-0.010538713075220585,0.41887322068214417,0.40614598989486694,-0.020713677629828453,0.3240886628627777,0.5127774477005005,0.005305528175085783,0.3691522479057312,0.44903233647346497,-0.00427983608096838,0.3978510797023773,0.40545588731765747,-0.01705598272383213,0.4208582937717438,0.3677370548248291,-0.027613073587417603,0.3025733232498169,0.49899110198020935,-0.006871143821626902,0.3481823801994324,0.4344358742237091,-0.018396656960248947,0.37626051902770996,0.3959009051322937,-0.029274957254529,0.4004531800746918,0.36173444986343384,-0.03740460053086281,0.273041695356369,0.49291643500328064,-0.020259542390704155,0.3068082332611084,0.4380743205547333,-0.032201748341321945,0.3315100371837616,0.4051072895526886,-0.03874934837222099,0.35536712408065796,0.37536516785621643,-0.0438176654279232
HELLO,0.22443321347236633,0.6718867421150208,3.7862197821425525e-09,0.29028576612472534,0.6763453483581543,-0.003332351101562381,0.3366375267505646,0.6337553858757019,-0.0005521084531210363,0.36313503980636597,0.5897698998451233,-0.001171240583062172,0.3895381987094879,0.5588063597679138,-0.0025778459385037422,0.3510827422142029,0.5316643714904785,0.016728810966014862,0.3893289268016815,0.47565126419067383,0.005776719655841589,0.41107261180877686,0.44141829013824463,-0.007627593353390694,0.4306952655315399,0.40990787744522095,-0.017958465963602066,0.3364934027194977,0.5097759366035461,0.0073808589950203896,0.38149410486221313,0.44934576749801636,-0.001804634928703308,0.41028645634651184,0.4101419746875763,-0.014453338459134102,0.4349975883960724,0.3770364224910736,-0.02493843249976635,0.3154054582118988,0.49550482630729675,-0.0055615524761378765,0.36135029792785645,0.4329967796802521,-0.01690332405269146,0.38990968465805054,0.39684608578681946,-0.02696738950908184,0.4157065153121948,0.36502090096473694,-0.03444882482290268,0.2856862545013428,0.48781442642211914,-0.01961473375558853,0.32114678621292114,0.4353227913379669,-0.030975287780165672,0.34646689891815186,0.40439146757125854,-0.036409806460142136,0.37164974212646484,0.37638598680496216,-0.04064860939979553
HELLO,0.1799013912677765,0.6770801544189453,5.0053543532158074e-08,0.2515795826911926,0.6778867244720459,-0.00675542838871479,0.30294227600097656,0.6256056427955627,-0.0044999197125434875,0.3296445310115814,0.5716574192047119,-0.00481208972632885,0.35566866397857666,0.5338253378868103,-0.005867160391062498,0.310346782207489,0.5173396468162537,0.011219434440135956,0.3481024503707886,0.45023399591445923,-0.0008468164596706629,0.36922788619995117,0.4115443825721741,-0.014184324070811272,0.38819360733032227,0.3766605257987976,-0.024574238806962967,0.2917139232158661,0.4929908514022827,0.0027681058272719383,0.3367461562156677,0.4171617329120636,-0.007806919049471617,0.3655734658241272,0.3712940216064453,-0.02106766775250435,0.38944539427757263,0.33300769329071045,-0.03176605701446533,0.266376793384552,0.4804246127605438,-0.009335166774690151,0.31203654408454895,0.40548741817474365,-0.02272358536720276,0.3402152955532074,0.36422061920166016,-0.03427152708172798,0.36613699793815613,0.3292299509048462,-0.0422760508954525,0.23201210796833038,0.47839421033859253,-0.022672368213534355,0.26609566807746887,0.4150654375553131,-0.03698379918932915,0.2908109426498413,0.37890344858169556,-0.04445420578122139,0.31585508584976196,0.34648561477661133,-0.04964683577418327
